id_acta_nacimiento,primer_nombre,segundo_nombre,tercer_nombre,primer_apellido,segundo_apellido,genero,fecha_nacimiento,id_municipio,id_padre,id_madre
1000001264,Edith,Dorisa,Carolin,Seedman,Bruhn,F,1972-07-15,1105,,
1000001265,Edeline,Quintana,Chery,Eyeington,Do Rosario,F,1933-05-13,2003,,
1000001266,Elaine,Kettie,Elisha,Janjic,Janusz,F,1933-07-11,707,,
1000001267,Yovonnda,Nada,Emmeline,Dollman,Ibert,F,1921-04-21,2010,,
1000001268,Eleni,Shanon,Charin,Ballingal,Gwyn,F,1977-02-13,1614,,
1000001269,Willie,Danice,Daile,Gerrelt,Keys,F,1995-10-10,802,,
1000001270,Maitilde,Elene,Caril,Denkin,Chatten,F,1974-02-09,2214,,
1000001271,Ashly,Imogen,Vivianne,Hizir,Trineman,F,1948-11-03,1222,,
1000001272,Kyle,Erika,Starlin,Vial,Creed,F,1945-11-15,1332,,
1000001273,Rebekkah,Jeni,Mahala,Ney,Di Maria,F,1907-07-09,1002,,
1000001274,Delia,Charla,Leontine,Pagden,Pirdy,F,1923-09-05,2212,,
1000001275,Jenn,Mattie,Charmain,Lyst,Sievewright,F,2000-03-23,1611,,
1000001276,Cordi,Tiphani,Jerrie,Arkwright,Scurrell,F,1997-05-15,409,,
1000001277,Betti,Oralia,Angelique,Berthod,Eggleston,F,1950-01-28,412,,
1000001278,Lucila,Aggie,Sande,Scrane,Carruth,F,1988-03-20,2002,,
1000001279,Ninnette,Helga,Janenna,Woollcott,Sinnock,F,2003-07-17,1420,,
1000001280,Reggie,Cecelia,Gloriane,Kimbrey,Mansour,F,1935-10-16,1909,,
1000001281,Paige,Alice,Meryl,Arnoldi,Gingold,F,2006-05-26,1107,,
1000001282,Maddalena,Annnora,Gretna,Hinsch,Leaney,F,1961-06-02,107,,
1000001283,Fawnia,Devan,Barrie,Pelzer,Hoyland,F,1938-01-16,109,,
1000001284,Josy,Mariann,Regine,Braban,Cranch,F,1987-06-20,2010,,
1000001285,Avivah,Zulema,Avie,Teasdale-Markie,Searles,F,2002-08-08,911,,
1000001286,Joela,Trescha,Annemarie,Stuckow,Dablin,F,1922-12-02,1222,,
1000001287,Cloe,Pauli,Rosalind,Sheivels,Blaksland,F,1917-06-24,1322,,
1000001288,Bibby,Pam,Tarah,Le Claire,Roaf,F,1923-02-15,108,,
1000001289,Lynnell,Loria,Glen,Pillman,Grindley,F,1918-07-15,1421,,
1000001290,Jenda,Roberta,Charis,O'Loughane,Urquhart,F,2007-09-25,609,,
1000001291,Kerianne,Carina,Trixi,Leigh,MacQueen,F,1909-12-02,305,,
1000001292,Mellie,Joellyn,Analise,Sowrey,Duckitt,F,1982-02-12,1908,,
1000001293,Kaylil,Chrissie,Kayle,Van De Cappelle,Pedley,F,1941-07-28,1217,,
1000001294,Emeline,Lynde,Katrine,Alsford,Verbrugge,F,1945-08-21,2010,,
1000001295,Jonell,Goldie,Mechelle,Belvard,Bittlestone,F,1964-04-10,401,,
1000001296,Maxine,Debbie,Lucita,Roycroft,Bishopp,F,1922-06-18,1503,,
1000001297,Gertruda,Lilli,Clemence,Farress,Wheal,F,1997-11-10,107,,
1000001298,Pamella,Amelita,Marin,Mancer,Ings,F,2005-03-11,703,,
1000001299,Marlie,Annora,Jess,Proudlock,Verry,F,1955-02-12,1802,,
1000001300,Daisey,Chloette,Rebekkah,Robertz,Kordovani,F,1966-09-19,1016,,
1000001301,Cammi,Ansley,Mariana,Westpfel,Parfitt,F,1938-10-02,1316,,
1000001302,Adaline,Shirl,Frayda,Priest,Boch,F,1978-12-20,1307,,
1000001303,Estelle,Yetty,Virgie,Varey,Dibling,F,1930-06-26,1016,,
1000001304,Odelle,Pansy,Shanie,Leeds,Waltho,F,1995-03-07,1019,,
1000001305,Eyde,Kaila,Guendolen,Beadle,Chmarny,F,1953-06-14,711,,
1000001306,Milli,Morgen,Caria,Bothie,Palleske,F,1936-10-09,2206,,
1000001307,Rosy,Dulcia,Nancee,McCrone,Moorhouse,F,2002-12-04,924,,
1000001308,Darlene,Dareen,Romola,Novotne,Conkey,F,1982-05-19,402,,
1000001309,Guendolen,Chad,Gwendolen,Delf,Eat,F,1936-08-31,1802,,
1000001310,Beulah,Celie,Rochell,Crasford,Coldbreath,F,1948-05-13,2212,,
1000001311,Johannah,Anabella,Mickie,Walsom,Merkle,F,2010-01-30,115,,
1000001312,Leonie,Celestine,Cherilynn,Salvadori,Van der Hoeven,F,1993-04-07,1210,,
1000001313,Marsiella,Odelinda,Maddi,Gellion,Slate,F,1933-02-07,807,,
1000001314,Nyssa,Hanna,Candide,Tudball,Upham,F,1914-04-17,1103,,
1000001315,Tandi,Gilbertine,Alana,Bridgett,Kermath,F,1934-02-03,1006,,
1000001316,Adrea,Bonnibelle,Darcey,Whitewood,Forseith,F,1930-09-11,1507,,
1000001317,Aurelia,Belva,Salome,Linsay,Slinn,F,1950-07-24,1805,,
1000001318,Maye,Sabine,Kittie,Woolford,Campione,F,2020-06-11,1219,,
1000001319,Estrella,Honor,Sonnie,MacPake,Simakov,F,1908-05-08,1617,,
1000001320,Rosy,Bibbye,Mavra,Shephard,Roe,F,1998-09-26,511,,
1000001321,Stacee,Ruthie,Krystalle,Antoons,Anthona,F,1921-08-03,407,,
1000001322,Jorry,Consuela,Deb,McCathie,Sooper,F,1929-09-01,1229,,
1000001323,Annabal,Bettine,Casie,Ventom,Crangle,F,1944-10-11,1312,,
1000001324,Arlene,Kimberli,Madlen,Danelet,Milburne,F,1983-04-14,1017,,
1000001325,Leyla,Anna-diana,Christy,Bradman,Gress,F,1994-05-08,801,,
1000001326,Kara,Lorette,Goldia,Serginson,Casillis,F,1991-01-31,1507,,
1000001327,Elisabeth,Cherianne,Brittne,Jacquemard,De Benedictis,F,1984-01-17,803,,
1000001328,Simonne,Harriet,Kathryn,Brookton,Huffa,F,1921-01-13,802,,
1000001329,Marta,Giulietta,Riannon,Speir,Crangle,F,1958-02-04,1401,,
1000001330,Albertine,Aurelia,Allys,Tallach,Matzke,F,1914-11-25,1602,,
1000001331,Adah,Raquela,Lisabeth,Boyn,Ewan,F,1959-04-15,1101,,
1000001332,Angeline,Sheba,Valina,Pearn,Perrinchief,F,1977-04-04,1202,,
1000001333,Fan,Lucilia,Isadora,Cranage,Rehor,F,1974-03-15,405,,
1000001334,Priscella,Georgette,Maryjo,Josskoviz,Riccardelli,F,1904-03-28,1333,,
1000001335,Nancy,Ginevra,Phillie,Maty,Briat,F,1955-01-05,116,,
1000001336,Kellsie,Elissa,Myrlene,Roubeix,Ackroyd,F,1931-05-24,109,,
1000001337,Trescha,Deny,Krysta,Checketts,Sparkes,F,2012-04-03,905,,
1000001338,Anthea,Renate,Courtnay,Schreiner,Wick,F,1973-03-02,1606,,
1000001339,Viviene,Blanche,Crystie,de Clerk,Thornewill,F,1938-02-18,2009,,
1000001340,Kristen,Lorrie,Beverlee,Adamov,Itskovitz,F,1915-07-04,2001,,
1000001341,Tamiko,Marline,Adriena,Elfleet,Danilyuk,F,2007-04-14,313,,
1000001342,Lani,Vinni,Philipa,McOwen,Ilyin,F,2003-09-02,604,,
1000001343,Tommy,Georgianne,Lianna,Studart,Akett,F,2014-02-08,2214,,
1000001344,Kacey,Carolynn,Deny,Packman,Ravelus,F,1916-07-05,1507,,
1000001345,Toma,Constancy,Revkah,Charge,Burden,F,1907-03-04,2213,,
1000001346,Bernardine,Vanny,Jacinda,Rathke,Bowcock,F,1911-04-07,1407,,
1000001347,Lotta,Golda,Joelly,Rudland,Logsdale,F,2016-06-12,1217,,
1000001348,Florenza,Xylina,Carlotta,Tomasino,Freschini,F,1997-05-29,301,,
1000001349,Genia,Marcelia,Filide,Elflain,Cumberpatch,F,1979-06-20,1202,,
1000001350,Denny,Orly,Rubia,Treadger,Syversen,F,1967-02-06,2205,,
1000001351,Pen,Sofie,Milena,Enoksson,Conningham,F,1989-06-12,1105,,
1000001352,Lane,Deni,Anitra,Rix,Olorenshaw,F,1968-12-20,1101,,
1000001353,Brigitta,Paule,Elysha,Honnan,Hurley,F,2008-08-15,1321,,
1000001354,Kevina,Elie,Evy,Willmett,McGavin,F,2012-09-03,1224,,
1000001355,Berta,Corrina,Cosette,Lorek,Purrington,F,1900-09-19,1902,,
1000001356,Ninon,Daryl,Jacquelyn,Guyan,Hartfield,F,2008-12-09,204,,
1000001357,Katleen,Atalanta,Babb,Lethbury,Dumphy,F,1955-11-05,1333,,
1000001358,Ingeberg,Charo,Shana,Dumpleton,MacElholm,F,1981-01-01,1307,,
1000001359,Esmeralda,Lishe,Brittany,Dominec,Fogt,F,1976-02-08,923,,
1000001360,Karrie,Rhea,Ame,Swadlen,Trumble,F,1964-07-17,1214,,
1000001361,Marilyn,Pamelina,Blair,Reuven,Soughton,F,1957-08-29,1704,,
1000001362,Theresina,Aindrea,Amandi,Birkmyr,Mowday,F,2017-06-08,2106,,
1000001363,Delphinia,Virginie,Appolonia,Strangman,Farlamb,F,2021-11-30,1206,,
1000001364,Caroljean,Roslyn,Dasha,D'Agostino,Bilsford,F,1956-06-23,1330,,
1000001365,Latrena,Opalina,Malia,Warrior,Percival,F,1909-12-28,110,,
1000001366,Juliet,Lydie,Merl,Brookton,Dannohl,F,1989-03-24,1413,,
1000001367,Patty,Roz,Waly,Harsent,Lawles,F,1935-07-02,105,,
1000001368,Deane,Ethelda,Gwenora,Traviss,Whiskerd,F,1945-05-24,1214,,
1000001369,Alma,Papagena,Annamarie,Dumphry,Stieger,F,1905-03-26,708,,
1000001370,Jermaine,Rene,Lottie,Benedetti,Wyld,F,1902-12-12,1006,,
1000001371,Maxie,Meggy,Yovonnda,Hamsher,Dogg,F,2015-04-08,1101,,
1000001372,Verina,Ynes,Gwendolyn,Renackowna,Etienne,F,1903-12-16,309,,
1000001373,Clarisse,Melodie,Sibylla,Hawkridge,Habercham,F,1990-04-12,1322,,
1000001374,Barbabra,Mommy,Lib,Peal,Slorach,F,1940-02-03,901,,
1000001375,Laureen,Deonne,Barbra,Struan,Yushkov,F,1981-11-22,1228,,
1000001376,Kassi,Rosanna,Dorothy,Gerard,Ewdale,F,1923-04-10,311,,
1000001377,Adrea,Sela,Heidi,Conws,MacParland,F,1903-01-18,1217,,
1000001378,Meta,Isis,Ronnie,Gantz,Furber,F,1956-12-08,1210,,
1000001379,Cordy,Shanda,Shaina,Sundin,Caulcott,F,2003-03-28,112,,
1000001380,Myrtie,Suki,Priscella,Smalcombe,Broune,F,1918-06-24,207,,
1000001381,Bendite,Kalli,Maude,Stillmann,Dameisele,F,2010-05-29,602,,
1000001382,Hortense,Neilla,Tanhya,Redbourn,Forten,F,1929-06-03,1313,,
1000001383,Lenka,Fulvia,Alida,Bedrosian,Thal,F,1908-08-15,1323,,
1000001384,Etti,Alis,Ame,Davison,Winterson,F,1991-07-07,1330,,
1000001385,Juli,Brina,Kendre,Issard,Brammar,F,1923-08-04,2010,,
1000001386,Ernesta,Flor,Rafaela,O'Gavin,Donaghie,F,1958-09-29,1415,,
1000001387,Dorotea,Jorie,Allis,Willox,Moorcraft,F,2013-05-26,2212,,
1000001388,Lotte,Roselle,Patience,Fayerman,Endacott,F,1926-05-16,301,,
1000001389,Jessika,Mirabella,Kally,Lowery,Witherow,F,1906-07-03,1421,,
1000001390,Allianora,Paolina,Malissia,Oxenden,Fishe,F,1921-10-27,905,,
1000001391,Natalee,Uta,Ynez,Bizley,Milhench,F,1923-12-30,1204,,
1000001392,Hilde,Minni,Mireille,Capstaff,Wetter,F,1907-01-26,1301,,
1000001393,Gladi,Theresita,Mella,Witten,Moncaster,F,1936-04-12,2216,,
1000001394,Bettine,Fernande,Livvy,Earney,Hatrey,F,1965-10-17,1401,,
1000001395,Bianca,Sonya,Mechelle,Liebmann,Drinkwater,F,1938-04-15,1202,,
1000001396,Sophronia,Birgit,Lida,Tremmil,Balcon,F,1968-08-14,1906,,
1000001397,Gay,Terri,Ora,Maven,Hirtzmann,F,2005-03-06,114,,
1000001398,Carey,Celina,Alexandra,Exter,Morando,F,1902-09-14,1904,,
1000001399,Jami,Shannah,Ariana,Hooban,Neve,F,1972-12-06,1202,,
1000001400,Pegeen,Rosanna,Austin,Medcalfe,Coey,F,1968-03-27,2008,,
1000001401,Modestia,Minnnie,Emelda,Durker,Beamiss,F,1960-01-08,2217,,
1000001402,Annabel,Marcella,Courtenay,LAbbet,Vince,F,1969-08-29,1902,,
1000001403,Chelsey,Melloney,Geneva,Willshere,Novak,F,1987-08-23,2217,,
1000001404,Corry,Ealasaid,Salli,Petersen,McGoldrick,F,1953-09-11,612,,
1000001405,Emogene,Wilma,Paloma,Chilvers,Fawdry,F,1912-11-07,1308,,
1000001406,Janet,Tandi,Alison,Chalk,Gissop,F,1912-04-06,1204,,
1000001407,Felicdad,Ros,Mehetabel,Teape,McLeman,F,2018-11-05,1208,,
1000001408,Merla,Josephine,Daniele,Bigham,Blazewicz,F,2020-03-20,2201,,
1000001409,Almira,Aggie,Ninette,Bruhnke,Ferrarello,F,1992-08-11,1508,,
1000001410,Lib,Karee,Rakel,Fawson,Stirman,F,1979-11-22,901,,
1000001411,Jeni,Denys,Anne-corinne,Rickersy,De Mattia,F,1946-04-07,2212,,
1000001412,Lyndell,Coralie,Janith,Pierucci,Klosa,F,1917-09-25,1701,,
1000001413,Romola,Fernandina,Dorelia,Cutmere,Tzar,F,1912-04-27,414,,
1000001414,Corina,Eleonora,Sallie,Timoney,Spadaro,F,2002-01-26,403,,
1000001415,Riane,Bunnie,Enrichetta,Jeacocke,Lodin,F,1916-09-24,404,,
1000001416,Netty,Ora,Jeralee,Millmoe,Moyes,F,1917-05-17,1319,,
1000001417,Tamara,Maddi,Grata,Gilbanks,La Torre,F,1931-08-24,712,,
1000001418,Cloris,Natty,Danell,Westhofer,Klimczak,F,2017-11-11,311,,
1000001419,Dinnie,Lorelei,Anabal,Conradsen,Pandya,F,1929-12-06,915,,
1000001420,Rebecka,Bessie,Seana,Desmond,Le Grand,F,1972-01-28,1905,,
1000001421,Lanae,Selma,Tobe,Evenden,Ionnisian,F,1955-08-28,312,,
1000001422,Consuelo,Jenni,Clemmie,Folder,Treble,F,1913-11-14,807,,
1000001423,Allyn,Fina,Verla,Evreux,Lyste,F,1925-12-17,2211,,
1000001424,Emelita,Pet,Michaella,Osbourne,Zorzenoni,F,2002-03-23,1909,,
1000001425,Elizabeth,Elna,Agatha,Darnbrough,Ebhardt,F,1955-01-07,612,,
1000001426,Evonne,Elva,Dottie,Rydzynski,Heaford,F,1987-12-13,2217,,
1000001427,Mavra,Candy,Sibley,Grahame,Denyukin,F,1989-04-20,2006,,
1000001428,Dalila,Ivette,Arline,Kedslie,Stuke,F,1951-06-30,1310,,
1000001429,Sibylle,Athena,Rafaelia,Mansour,Francey,F,1953-02-22,208,,
1000001430,Fayth,Barbe,Marita,Rowter,Essam,F,1967-05-14,1210,,
1000001431,Dorelia,Dolorita,Biddie,Dobrowolski,McGrorty,F,1982-07-24,1309,,
1000001432,Frayda,Krystyna,Billie,Till,Doogood,F,2010-05-13,1309,,
1000001433,Cristal,Penni,Sophia,Wyleman,Aksell,F,2019-05-24,416,,
1000001434,Shaina,Cicily,Beverly,Rance,Crawshaw,F,1900-06-03,1310,,
1000001435,Tina,Colene,Giorgia,Yoell,Ashington,F,1949-01-15,101,,
1000001436,Aimee,Corilla,Jo ann,Teresa,Justice,F,1934-09-28,713,,
1000001437,Clementina,Kameko,Tatiana,Sampey,Gittins,F,1909-01-28,1407,,
1000001438,Hermina,Corene,Allx,McCarrell,Toler,F,1932-10-13,602,,
1000001439,Jennine,Heda,Leticia,Node,Braund,F,1955-06-29,2202,,
1000001440,Gennie,Erica,Jinny,Tocque,Licciardiello,F,1968-08-14,1218,,
1000001441,Lavinie,Arielle,Gabriell,Masterson,Hassur,F,2017-05-01,101,,
1000001442,Thomasin,Lonna,Kristel,Zimmermanns,Slade,F,2016-02-12,715,,
1000001443,Helga,Aubrey,Chris,Adanez,Sewards,F,2021-11-20,1411,,
1000001444,Gerladina,Celestyna,Yovonnda,Mattessen,McCurry,F,1918-08-05,1202,,
1000001445,Ilyssa,Morena,Valry,Peachey,Kuhl,F,2003-08-18,1603,,
1000001446,Brandie,Bobine,Zonda,Vlies,Pratty,F,1921-02-18,710,,
1000001447,Cara,Charlean,Cordelie,Constanza,Merrifield,F,2017-01-21,113,,
1000001448,Evangeline,Antonietta,Almeta,Arnaez,Francombe,F,2005-01-21,919,,
1000001449,Claire,Lola,Charity,Clemente,Turmall,F,1932-06-22,1215,,
1000001450,Julissa,Kirstin,Tonye,Chatell,Leishman,F,1942-06-28,1324,,
1000001451,Edyth,Lynnet,Anita,Temperley,McGinnis,F,1991-09-14,301,,
1000001452,Gussie,Sherri,Shelba,Duddin,Fasey,F,1977-07-31,806,,
1000001453,Francisca,Cordelia,Juieta,O'Rowane,Shay,F,1942-12-02,1223,,
1000001454,Clemmy,Ana,Emilia,Guilliland,Lowdes,F,1924-01-24,2107,,
1000001455,Pepi,Maggie,Cordey,Retchford,Jacquemot,F,1987-03-03,1221,,
1000001456,Wilhelmine,Kathleen,Ede,Stefi,Grinnov,F,2007-10-25,1323,,
1000001457,Vanni,Tabbie,Desiri,Sallis,Rackstraw,F,1934-05-20,1220,,
1000001458,Peri,Chrysler,Issi,Bockings,Onyon,F,1905-10-04,1703,,
1000001459,Fred,Raf,Gipsy,Kelberman,Tagg,F,1953-11-29,2204,,
1000001460,Melodie,Grata,Anissa,Brosh,Awin,F,1977-08-10,1016,,
1000001461,Gerri,Edie,Bobina,Rolstone,Dalzell,F,1909-12-12,1404,,
1000001462,Cassi,Ailina,Janifer,Willmore,Turfes,F,1907-08-06,1001,,
1000001463,Shellie,Deny,Rozina,Lude,Tokley,F,1949-04-11,1319,,
1000001464,Xaviera,Arluene,Jana,Olrenshaw,Stonbridge,F,2013-07-05,1331,,
1000001465,Audre,Josie,Cloe,Cockshott,Kilby,F,1957-11-04,1320,,
1000001466,Luciana,Silva,Dulcie,Gimenez,Skillings,F,1922-11-27,905,,
1000001467,Sigrid,Wini,Loralyn,Durrad,Plevin,F,1982-10-19,107,,
1000001468,Brier,Danit,Renell,Brewitt,Hughman,F,1971-04-26,807,,
1000001469,Cathi,Ted,Roda,Hampshire,Borres,F,1983-12-04,604,,
1000001470,Cherri,Lynette,Stefanie,Burston,Ottam,F,2014-01-18,908,,
1000001471,Malina,Halley,Jaclin,Filippo,Kyberd,F,1915-04-17,2105,,
1000001472,Ninnetta,Dore,Karalynn,Penney,MacLaren,F,1918-07-22,2212,,
1000001473,Jillayne,Averyl,Polly,Cardenoso,How,F,1901-10-12,316,,
1000001474,Nathalie,Lucienne,Carmon,Fenny,Belch,F,1971-02-03,916,,
1000001475,Nadya,Trisha,Carmel,Parr,Corry,F,1905-03-09,1204,,
1000001476,Eddie,Drusilla,Sabine,MacVaugh,Thom,F,1989-10-13,602,,
1000001477,Vere,Freddy,Carline,Donaher,Franzoli,F,1994-09-11,316,,
1000001478,Domeniga,Carolynn,Grete,Klagges,Gaize,F,1994-05-09,105,,
1000001479,Fawn,Rosalie,Sena,Woollends,Roth,F,1930-02-14,1305,,
1000001480,Penni,Kass,Elicia,Wooff,Snowling,F,1930-11-02,806,,
1000001481,Nanny,Saba,Lotty,Lindback,Sibbe,F,1930-03-05,2216,,
1000001482,Sonia,Veronike,Dione,Sangster,Chrestien,F,1989-06-03,1715,,
1000001483,Bernice,Koralle,Yalonda,Gleasane,Bruckner,F,2020-11-15,303,,
1000001484,Gui,Merilee,Nelly,Davidwitz,Titterton,F,2019-06-04,1318,,
1000001485,Arabella,Magdalen,Charil,Ellery,Losebie,F,2021-05-18,601,,
1000001486,Melodie,Quentin,Shena,Pether,Bartolijn,F,1971-02-17,2205,,
1000001487,Lorine,Kettie,Karrah,Basezzi,Timmins,F,1988-01-09,1703,,
1000001488,Gianna,Laurice,Lucinda,Potten,Campey,F,1967-12-22,910,,
1000001489,Sheeree,Kissie,Allx,Shackell,Sobey,F,2006-06-28,1408,,
1000001490,Shellie,Amabelle,Freida,Ziemecki,Aaron,F,2001-08-30,701,,
1000001491,Eilis,Almeda,Seline,Lanfer,Trimme,F,1914-09-06,1302,,
1000001492,Giustina,Marrissa,Ardelia,Jeromson,Lumbers,F,1921-07-01,403,,
1000001493,Dulci,Meriel,Dominga,Kenneway,Kohter,F,1959-04-19,1220,,
1000001494,Bari,Debera,Elane,Bisseker,Brydone,F,1994-11-05,1801,,
1000001495,Ferne,Nettle,Emelyne,Lightbourne,Moquin,F,1912-06-05,2005,,
1000001496,Eunice,Nanine,Carline,Simkin,Harnwell,F,1993-05-28,206,,
1000001497,Rosabel,Willyt,Hilary,Rodolico,Penny,F,1975-03-25,310,,
1000001498,Myrle,Murielle,Melessa,Ayrton,Cluitt,F,2010-09-06,1801,,
1000001499,Susie,Amber,Valentia,Lohden,Dowdney,F,1955-04-02,2203,,
1000001500,Marsiella,Jerrilee,Brinna,Bavister,Kern,F,1984-09-21,201,,
1000001501,Hedwig,Leonie,Karlotta,Klaves,MacUchadair,F,1976-09-23,510,,
1000001502,Celine,Claude,Trude,Babb,Reynolds,F,1931-11-10,412,,
1000001503,Mariel,Agnes,Deane,Melonby,Carnow,F,1931-06-08,1507,,
1000001504,Lurette,Rafaelita,Tallulah,Goucher,Meeke,F,1900-06-04,403,,
1000001505,Annalise,Rozanna,Collen,Hills,Trenear,F,1948-04-16,1315,,
1000001506,Chelsae,Shannen,Cristy,Keeltagh,Swett,F,1976-10-21,1202,,
1000001507,Rhodie,Aime,Lynnett,Hardan,Borg,F,2018-01-30,1105,,
1000001508,Kerri,Penni,Adena,Mayell,Ronan,F,1924-01-31,308,,
1000001509,Arlene,Tasia,Sande,Kaser,Maggill'Andreis,F,1970-06-02,305,,
1000001510,Ruby,Salomi,Jayme,Cullimore,Seeks,F,1939-10-12,909,,
1000001511,Maye,Desiree,Anabelle,D'Agostino,Mealham,F,1923-12-13,2102,,
1000001512,Allene,Susanne,Lira,Brewitt,Duff,F,1956-08-06,1416,,
1000001513,Tove,Merrily,Nathalia,Britt,Sorrill,F,2014-08-31,513,,
1000001514,Bab,Linell,Hazel,Slatter,Lipson,F,1906-04-22,920,,
1000001515,Matilda,Fannie,Lynea,Sides,Simenot,F,1932-12-02,2105,,
1000001516,Shaun,Annis,Cindra,Scaysbrook,Tynemouth,F,1913-10-18,406,,
1000001517,Margi,Evangelina,Debera,Crickmoor,Mamwell,F,1996-05-05,1301,,
1000001518,Tansy,Pat,Lizette,Crumbleholme,Mainson,F,1940-10-29,1020,,
1000001519,Bobbette,Hephzibah,Trula,Le Fevre,Dean,F,2008-07-04,2208,,
1000001520,Magda,Dulci,Ros,Rathborne,Lipscomb,F,2015-04-17,1322,,
1000001521,Ollie,Darcie,Selinda,Poundesford,Copplestone,F,1986-10-17,903,,
1000001522,Vale,Jennifer,Mollie,Kinchlea,Kemetz,F,1984-02-15,1108,,
1000001523,Delilah,Starr,Robena,Castell,Konzel,F,1989-12-25,1214,,
1000001524,Sabra,Antonietta,Corena,Durbann,Kezar,F,2003-06-25,108,,
1000001525,Tiffani,Greta,Loraine,Pywell,Smiths,F,1912-04-11,502,,
1000001526,Charline,Sidonnie,Yetty,Kuzemka,Devon,F,1933-04-10,608,,
1000001527,Channa,Auberta,Marinna,McDermot,Zammitt,F,1925-10-24,1615,,
1000001528,Emera,Juliane,Caterina,Adamini,Waylett,F,1906-10-24,1105,,
1000001529,Noel,Jeanelle,Carita,Marklew,Downe,F,1913-01-28,1903,,
1000001530,Frankie,Birdie,Sherrie,Beaumont,Stancliffe,F,1960-09-15,1614,,
1000001531,Leah,Terri-jo,Prudi,Hurdman,Binns,F,1969-03-20,1313,,
1000001532,Celine,Debbi,Christye,Bore,Nanetti,F,1986-10-18,514,,
1000001533,Feodora,Marinna,Caprice,Custance,Lidgate,F,2001-06-02,2103,,
1000001534,Kipp,Myrle,Elsa,Levitt,Dugald,F,1960-12-06,2205,,
1000001535,Jaquelyn,Sibylla,Henka,Philipart,Varney,F,1916-06-07,1102,,
1000001536,Gay,Jillian,Mildred,Mila,Pitson,F,1943-05-11,2206,,
1000001537,Lexine,Goldi,Carilyn,Petrakov,Redhouse,F,2013-10-30,911,,
1000001538,Giulia,Sonni,Kristina,Leitche,Gallimore,F,1907-01-11,1103,,
1000001539,Roslyn,Frank,Marcellina,Whyffen,Lappin,F,1964-06-03,307,,
1000001540,Virgie,Tommy,Glennis,Nosworthy,Pidgen,F,1995-08-29,407,,
1000001541,Lebbie,Ava,Kerrie,McKerrow,Bartelot,F,1957-04-11,1015,,
1000001542,Jemie,Sabra,Annabelle,Woolmore,Drinkale,F,1913-04-05,208,,
1000001543,Shawna,Idette,Magdaia,Zuenelli,Viney,F,1976-01-13,104,,
1000001544,Deni,Susette,Freida,Gloucester,Merriton,F,1920-08-31,1421,,
1000001545,Ronnie,Susette,Nalani,Kildahl,Gibbie,F,1958-12-16,1304,,
1000001546,Marlane,Dana,Emmy,Rozsa,Greet,F,1961-03-22,411,,
1000001547,Tilda,Allie,Benita,Cornejo,Jeannesson,F,2013-06-05,1331,,
1000001548,Gerrilee,Eleanor,Kerri,Coomer,Currao,F,1939-07-24,602,,
1000001549,Dionis,Danika,Babara,Chapleo,Gilpin,F,1900-01-06,1608,,
1000001550,Vivienne,Carmelina,Cesya,Whittlesey,Sirmon,F,1956-03-24,1210,,
1000001551,Celeste,Lenka,Aggi,Thurlbourne,Martinovsky,F,2013-03-08,1304,,
1000001552,Marja,Clementine,Eliza,Kilgrew,Simkovich,F,1958-02-09,409,,
1000001553,Bridget,Marylou,Fifine,Banfill,Palatini,F,1910-02-13,1904,,
1000001554,Millie,Laure,Sibbie,Pottes,Schofield,F,1914-11-26,1229,,
1000001555,Netta,Barbra,Joice,Cubin,Shemelt,F,1955-06-29,1705,,
1000001556,Chastity,Agnese,Cymbre,Cannaway,Lathom,F,1908-03-11,1101,,
1000001557,Analise,Lorette,Janel,Laurence,Heaslip,F,2009-11-09,1203,,
1000001558,Fredrika,Aurie,Maegan,Galler,Stanistreet,F,1906-02-11,2102,,
1000001559,Dredi,Gertie,Gayla,De Marchi,Hulmes,F,1933-12-09,1902,,
1000001560,Eyde,Trixie,Ainslie,Humble,Tremmil,F,1904-12-05,1911,,
1000001561,Agnes,Katharina,Caryn,Earle,Waggett,F,1924-10-28,102,,
1000001562,Isa,Helli,Veda,Tooth,Sowerbutts,F,1996-07-22,2202,,
1000001563,Robbie,Ailene,Devin,Huckett,Woodwind,F,1957-06-03,1611,,
1000001564,Evita,Cris,Sara,Hardiman,Timewell,F,2006-09-30,1606,,
1000001565,Imogen,Tiena,Terry,Andreini,Margrem,F,1907-05-18,710,,
1000001566,Caye,Emlyn,Ulla,Kilbourn,Dancey,F,1911-12-06,1011,,
1000001567,Guendolen,Bibbye,Hildy,Gillopp,O'Corrane,F,1999-06-21,1416,,
1000001568,Raina,Valli,Starr,Frodsham,Benedyktowicz,F,1966-08-06,1215,,
1000001569,Angelina,Kalindi,Dorris,Challiner,Nottle,F,2000-02-20,1216,,
1000001570,Allis,Merridie,Elyn,Pitsall,Kitcatt,F,2002-05-08,1226,,
1000001571,Nanci,Stefania,Thea,Truder,Bracknell,F,1936-01-03,1021,,
1000001572,Andrei,Jacquie,Anthe,Farlane,Elcom,F,2020-03-29,604,,
1000001573,Jacenta,Fayette,Danni,Kestle,Syres,F,1948-11-24,1104,,
1000001574,Edythe,Evangelin,Cookie,Kaveney,Issett,F,1903-04-04,1228,,
1000001575,Rubia,Tommi,Julissa,McClay,Hakking,F,1966-01-11,506,,
1000001576,Magdalen,Amalita,Petrina,Marchi,Studde,F,2011-08-13,1613,,
